IsBadBuy,VehicleAge,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,VehBCost,WarrantyCost
1,6,NULL,72915,5182,7300,986
1,6,NULL,84832,3645,3060,2452
1,5,1,90638,8773,10210,1341
1,6,NULL,80405,4080,4480,894
1,6,1,87597,7017,8900,2452
1,5,NULL,63439,4667,4680,1898
1,6,1,87764,2851,3380,1283
1,3,1,48788,8639,8200,1328
1,4,1,74275,7472,6390,1272
1,4,1,82902,11009,8550,1633
1,8,1,97000,3605,3060,1930
1,3,1,72126,8022,7900,2208
1,5,1,77686,0,6540,803
1,3,1,70398,9373,6190,1506
1,3,NULL,78808,10695,6190,686
1,7,1,91089,4946,6500,2218
1,6,1,90552,8320,9220,1930
1,3,NULL,74499,5435,4590,1155
1,3,1,48813,6703,6200,623
1,3,1,57475,5811,5900,1086
1,2,2,78099,7492,6250,1038
1,6,NULL,78457,6254,7710,2040
1,6,1,76983,7324,7660,1155
1,5,1,69728,7885,6200,1313
1,4,NULL,62740,6610,6000,728
1,4,1,51297,5750,6600,671
1,6,NULL,84693,8305,8060,2282
1,4,NULL,51944,8608,8095,1500
1,6,3,71310,5988,5255,569
1,4,1,88742,14154,10325,1243
1,3,NULL,86289,9081,6305,983
1,7,2,80112,2892,4595,5392
1,6,2,92672,7664,7615,909
1,3,NULL,80763,11791,9800,594
1,6,2,85266,7232,6395,594
1,5,NULL,79523,10382,9435,1857
1,4,2,73257,5969,4805,803
1,8,1,90250,4345,4405,2939
1,3,NULL,72611,8526,7275,569
1,4,NULL,61405,5833,4935,728
1,7,NULL,86990,5363,7325,2063
1,4,1,80888,5578,5915,983
1,7,1,67901,4825,5465,1515
1,6,2,95714,4626,3755,1341
1,4,NULL,70059,7611,7375,803
1,8,NULL,90213,5372,6015,1065
1,4,1,79278,6213,6115,569
1,4,2,59401,6423,6265,671
1,3,1,87938,11121,7015,1373
1,6,1,60579,6793,5915,825
1,8,NULL,74810,3169,4955,2274
1,8,NULL,97178,5640,5715,1497
1,7,1,67962,4038,5315,1906
1,3,2,78995,7865,6565,1038
1,4,1,85656,9911,8085,1243
1,2,1,97267,12764,8785,765
1,2,2,75147,8721,8085,1974
1,4,2,61618,5449,5225,1215
1,8,1,87620,5745,7635,2452
1,5,NULL,89644,5536,5165,594
1,5,1,64808,5422,4665,728
1,3,NULL,83055,12352,8285,1503
1,4,1,45003,9400,9295,623
1,5,NULL,57844,7775,7535,505
1,6,2,96102,2924,3315,909
1,2,1,97449,13243,8535,1918
1,6,NULL,71121,3208,4215,686
1,6,2,80552,3569,4265,853
1,5,NULL,59389,10620,9900,671
1,5,NULL,61746,4773,4000,728
1,2,NULL,49962,12568,10500,975
1,5,NULL,44795,3576,3600,623
1,7,NULL,97823,3118,3100,2218
1,4,NULL,75207,9574,9050,1389
1,3,2,55666,9140,6600,505
1,6,NULL,85106,3596,4200,2322
1,4,NULL,79368,4896,4800,1155
1,4,2,71277,6260,4900,1623
1,6,NULL,89031,3416,3700,2712
1,5,NULL,74003,7605,8900,1389
1,5,2,76375,4350,4100,1155
1,6,2,70147,3526,4200,869
1,6,NULL,63801,3084,3900,2198
1,3,2,73856,6246,6050,1389
1,6,1,77247,9279,9400,1220
1,5,1,81796,8489,6900,983
1,5,1,62170,7711,6900,1508
1,9,NULL,89321,3159,4140,1283
1,5,NULL,85358,9509,10035,1503
1,5,NULL,58141,5254,5660,1086
1,3,NULL,73349,6861,5860,1389
1,5,2,68084,5054,5595,533
1,6,1,90788,4596,3665,2639
1,4,NULL,86244,6299,4350,853
1,4,NULL,54567,9324,7480,754
1,4,2,40809,6699,6370,975
1,4,NULL,67699,6541,5995,1215
1,5,2,76401,5645,6205,1389
1,5,1,64022,7854,8015,1215
1,5,NULL,80279,8809,8015,983
1,4,NULL,40820,6745,6170,975
1,6,NULL,88664,4493,4450,983
1,7,1,79352,7322,8390,869
1,4,NULL,96419,7540,5260,620
1,9,1,95096,2936,3490,2506
1,5,NULL,89918,7075,6770,594
1,5,NULL,70970,5756,5695,1974
1,9,NULL,65199,4229,5960,833
1,5,NULL,71641,6151,5240,569
1,6,NULL,63315,8824,7760,1223
1,6,NULL,82466,6541,7260,1413
1,4,2,41017,5521,5340,1116
1,6,NULL,98637,4275,3575,5913
1,7,NULL,62737,5224,5990,1125
1,4,NULL,67166,1,6650,1215
1,5,2,63609,4398,4830,533
1,4,2,76902,12631,9495,1038
1,8,NULL,76319,4291,6205,1923
1,6,NULL,74034,8831,8795,1338
1,6,NULL,94046,7157,6960,920
1,5,NULL,59581,3276,5250,837
1,5,NULL,54547,3758,3930,588
1,6,1,65731,5027,6860,930
1,5,1,79993,9236,7870,803
1,4,1,90027,12674,10300,1197
1,4,NULL,80908,5967,5625,2152
1,7,1,65535,5852,6860,1808
1,5,NULL,85792,5093,4840,1763
1,5,NULL,87296,10471,10960,983
1,5,2,60115,4570,3730,825
1,6,NULL,60663,4445,5150,1028
1,4,NULL,76592,8151,7635,686
1,7,NULL,78788,5300,6230,986
1,5,1,65165,6624,7370,1020
1,2,NULL,86199,11697,8395,1503
1,6,1,86153,7218,3930,2712
1,3,1,47861,19080,9400.62,764
1,4,1,52380,7674,8415,1086
1,5,1,83173,9178,8815,1503
1,3,1,76366,13810,9015,1974
1,4,NULL,59946,5559,6650,1003
1,4,NULL,65894,6304,6950,1118
1,5,NULL,83482,12481,11595,1763
1,2,NULL,61294,6277,5645,1215
1,4,NULL,41379,11361,11295,693
1,2,1,34534,26168,23272.02,522
1,5,1,87654,5869,5470,1243
1,2,NULL,61182,10499,7790,1703
1,2,1,30945,29042,29795,1001
1,2,1,74312,13304,9615,1506
1,3,2,27247,6371,6070,882
1,4,NULL,45072,5323,4635,975
1,2,2,86065,10018,6750,1243
1,4,2,35584,5775,5270,882
1,6,2,89523,4340,4310,1113
1,8,2,82679,5170,6430,1023
1,5,NULL,74385,6643,5740,2091
1,4,1,70641,7601,5370,803
1,5,NULL,51514,3794,5245,505
1,3,NULL,83128,8001,4960,1373
1,5,NULL,54644,6815,7810,1003
1,3,2,44549,8197,6950,693
1,8,1,52118,3055,3850,1054
1,9,NULL,71812,4103,3525,2274
1,5,NULL,70348,8700,8055,1155
1,3,NULL,40068,6279,6260,623
1,7,1,70416,6872,7900,986
1,7,NULL,85847,7415,9775,1413
1,7,1,63632,9758,8585,1320
1,3,NULL,78880,11675,8625,1857
1,8,1,86511,7992,9185,1283
1,6,NULL,71717,8626,8725,1155
1,6,NULL,92037,4040,4245,2639
1,7,NULL,77218,6126,8165,2040
1,3,1,50751,10847,11826.16,1086
1,8,NULL,63277,3762,5045,930
1,4,2,85838,5620,5280,853
1,7,2,80291,3821,4670,2063
1,4,2,85762,8347,5780,1113
1,3,NULL,82651,6725,5480,853
1,3,NULL,83226,8877,7265,594
1,7,1,83672,3994,5655,894
1,6,3,94728,5953,5955,909
1,3,1,87617,12542,7850,983
1,8,NULL,78987,5428,6360,2040
1,7,1,78440,4785,7090,1455
1,3,1,70718,6288,5130,920
1,6,NULL,78637,7757,8340,1689
1,5,2,77580,4695,4830,2208
1,5,1,77898,10601,8745,1623
1,6,1,60155,6170,6685,1808
1,4,NULL,70012,7947,6435,2091
1,3,1,43291,20422,12171.8,834
1,5,2,59652,6799,6635,920
1,5,NULL,52410,5290,5375,671
1,5,NULL,79869,7966,6735,1155
1,3,NULL,72303,11787,9205,1389
1,4,NULL,89506,8737,7585,1893
1,6,NULL,76852,5938,6635,1572
1,4,2,67357,0,5430,728
1,6,2,49242,4098,5935,1628
1,5,2,68190,5093,5735,1411
1,4,2,85607,9198,8645,594
1,5,2,89121,5420,4530,1633
1,6,2,79761,3728,4130,1689
1,5,2,73680,4594,5785,1974
1,3,1,79154,8681,6135,1272
1,3,2,66936,11162,6455,1411
1,3,NULL,84934,8909,5855,853
1,4,NULL,72557,5967,5955,1974
1,5,1,62200,11139,10670,923
1,6,2,78460,3007,4750,1455
1,3,NULL,80977,7716,7660,1633
1,6,1,73557,6404,7460,2391
1,4,1,94006,14976,8360,1485
1,6,NULL,86556,5607,8260,894
1,4,2,87815,10307,9245,853
1,3,1,76225,9142,7630,2091
1,4,NULL,84686,9690,9045,1243
1,3,NULL,84184,8619,6425,1373
1,3,NULL,74919,11215,8030,1623
1,3,NULL,62359,9246,7470,1801
1,2,NULL,90292,0,5945,2495
1,4,NULL,72020,9027,7470,1155
1,6,1,90565,10660,9545,1930
1,6,2,80658,7182,8030,894
1,4,1,76622,7863,8245,1272
1,4,2,85933,3829,4230,853
1,5,1,85755,8128,7530,2152
1,7,NULL,61383,3710,6125,1711
1,4,1,83024,11537,9745,983
1,4,2,62847,8120,8395,630
1,3,1,79922,5751,4710,920
1,4,2,63130,3987,4210,728
1,5,2,85638,4464,4710,853
1,3,NULL,91564,6248,5130,1485
1,2,NULL,72736,6556,5520,1389
1,6,1,88642,8177,6045,1543
1,4,NULL,62197,9552,7940,630
1,4,1,82888,11568,8140,983
1,3,NULL,39795,6626,5655,882
1,7,1,81555,6675,5530,1543
1,3,1,55200,8437,7035,1086
1,3,NULL,79535,9899,9205,1389
1,7,NULL,88680,4335,6155,2063
1,5,3,59844,6092,5255,671
1,5,1,72072,7148,7990,1623
1,6,2,74346,5443,5955,1506
1,7,1,77578,5288,7240,986
1,7,1,66556,5786,7380,1613
1,5,1,59371,4370,5355,1003
1,7,1,88550,9004,9205,1803
1,3,NULL,72464,8566,7740,1974
1,7,NULL,86295,6243,7540,1543
1,3,1,72634,14332,9955,686
1,4,NULL,88700,9696,8505,1503
1,4,NULL,82975,10431,9305,1503
1,5,2,81050,7217,5735,1503
1,5,NULL,82125,7895,7880,723
1,5,NULL,91007,4636,4230,1053
1,4,NULL,87287,7835,6275,2152
1,3,NULL,64881,6786,5745,1215
1,4,2,78191,7654,7950,1038
1,3,2,53073,8787,7290,671
1,3,NULL,63377,9965,7790,1313
1,5,2,78372,6248,6575,569
1,2,NULL,66025,8711,7075,728
1,5,2,82792,8804,10100,983
1,5,1,60953,11040,11900,1118
1,8,NULL,85294,2259,5400,1543
1,6,2,72892,4087,4300,1806
1,3,3,40114,5702,5700,482
1,3,2,76867,8121,7500,1974
1,4,NULL,70808,4011,3500,803
1,4,2,76143,7622,7600,1038
1,6,1,89873,4018,4200,983
1,5,NULL,68734,3856,3400,825
1,4,NULL,49771,5749,5100,975
1,6,NULL,89077,3688,3600,1503
1,6,NULL,91725,8443,8300,1197
1,5,NULL,76010,10190,10400,1038
1,7,2,92370,2922,3100,1065
1,5,NULL,52425,5431,6100,1086
1,5,1,77906,7367,6900,1272
1,7,NULL,76674,4323,5300,1806
1,6,1,80937,10947,11100,1373
1,5,2,92874,5328,4800,1774
1,4,2,77146,11230,7100,1389
1,3,NULL,41970,6051,5700,482
1,4,2,41461,5146,5600,482
1,7,2,63898,4508,7025,1711
1,7,2,83877,6221,8400,1023
1,5,NULL,54325,5108,6400,920
1,6,NULL,74869,7514,8625,1155
1,6,NULL,40999,4826,5900,975
1,5,1,64333,7801,6200,630
1,6,2,78814,9267,9700,1389
1,6,NULL,63015,4559,5700,533
1,9,NULL,93761,3881,3100,2218
1,5,NULL,56828,5845,7000,1500
1,5,2,73904,5526,6525,803
1,5,NULL,63754,7204,7500,1020
1,6,NULL,70756,8854,8900,1857
1,2,NULL,60309,9795,8200,1020
1,6,1,56570,6544,7625,1334
1,4,NULL,69755,6416,6200,728
1,4,NULL,83742,14381,10900,1893
1,4,NULL,82106,6613,5700,1503
1,4,NULL,50760,6613,5600,1086
1,4,NULL,80359,5306,5500,594
1,4,NULL,56404,5063,5600,505
1,3,NULL,75652,10232,7300,803
1,5,NULL,80017,5756,6900,2152
1,4,NULL,64341,6164,5200,1020
1,6,NULL,62793,6889,7300,1508
1,3,2,57990,7856,7200,754
1,6,1,67604,8694,10750,825
1,6,1,83241,5206,7200,1373
1,4,NULL,64896,8864,8300,1313
1,2,NULL,70175,8892,8100,1974
1,5,NULL,73138,3957,5750,1155
1,4,NULL,86848,5445,5650,1243
1,9,NULL,88619,2421,2900,2063
1,8,NULL,97421,2243,3400,920
1,5,NULL,98955,8611,9500,1341
1,5,NULL,85210,4252,4700,1243
1,9,NULL,106885,5077,4500,2390
1,7,NULL,72980,4017,5200,2274
1,6,2,88526,3664,5600,594
1,6,1,82305,4692,4500,1373
1,6,1,89391,4299,4625,853
1,8,1,74341,5068,6150,869
1,8,2,90789,2990,2600,1209
1,9,NULL,97125,2641,4350,2506
1,3,2,69026,6519,5925,533
1,6,1,72079,9248,9950,1740
1,7,1,102293,3180,3500,1750
1,9,NULL,101807,2535,3100,2871
1,7,NULL,86671,4094,4600,1803
1,6,1,103391,4240,2500,1930
1,7,NULL,71493,4032,4000,1103
1,6,NULL,67464,3224,5900,1020
1,9,NULL,98160,3000,4100,1353
1,5,2,79222,5305,7400,1623
1,7,1,102783,4179,3800,2390
1,6,NULL,75708,4408,4170,2508
1,5,1,81236,3520,4370,723
1,6,1,83235,4506,4170,2712
1,7,NULL,85546,5143,5180,2193
1,4,NULL,80632,5510,5180,853
1,5,2,93102,4278,3970,1774
1,5,2,56661,3886,5070,671
1,6,2,89681,2890,4870,1283
1,4,2,57261,5075,5070,588
1,5,NULL,78651,3610,4170,803
1,8,NULL,90614,2694,2660,1353
1,4,1,64480,3708,3970,533
1,5,NULL,77327,3786,3470,686
1,4,1,77059,5966,6180,2208
1,3,NULL,99150,5644,4070,1053
1,4,NULL,67560,4924,5180,1215
1,5,NULL,80072,3987,4570,1243
1,7,NULL,90657,3740,4170,1353
1,5,1,76579,NULL,4370,920
1,4,2,59392,5015,5180,920
1,3,2,45338,6493,6680,482
1,7,1,87653,3380,4170,2322
1,4,2,74662,4985,5880,1155
1,4,1,70190,7179,6180,2091
1,6,1,81952,4287,4570,1283
1,7,NULL,85922,3599,6330,1543
1,7,2,87416,2965,3670,2712
1,4,1,79326,10519,8495,1740
1,5,2,89957,4551,5180,2152
1,5,2,87252,5713,4170,1503
1,5,2,74235,4454,4970,803
1,5,1,98863,4745,3670,2639
1,7,2,96917,2492,3670,1641
1,4,NULL,74771,10519,8095,1740
1,5,2,84774,3758,4710,723
1,6,NULL,86626,3390,4170,2452
1,4,2,83259,5657,4170,1243
1,7,1,84033,3131,3170,1283
1,4,2,82197,4934,4170,1243
1,5,2,93698,3687,3170,765
1,7,2,89834,2911,3770,1543
1,3,NULL,55926,11450,11845,754
1,7,1,93656,3054,3300,2074
1,6,NULL,65086,3728,4500,1515
1,6,1,95720,3367,3700,1353
1,6,1,83312,3571,4000,1543
1,4,1,74121,4623,4200,920
1,7,1,87100,4286,3700,1803
1,7,1,93492,2986,3200,1641
1,3,NULL,65797,6796,6010,728
1,3,1,70495,9014,6110,1974
1,4,1,87775,4896,4200,1243
1,3,2,78601,7175,6010,1272
1,5,2,64190,6670,3400,1215
1,7,1,60451,3577,3650,1125
1,4,2,53475,4876,4200,505
1,4,2,67165,4998,4200,1020
1,8,1,90035,5347,4200,3298
1,2,2,37804,6825,5510,462
1,5,2,93707,5234,3700,1341
1,6,2,93314,3663,3700,2074
1,3,NULL,63977,6726,5210,533
1,4,NULL,78442,10567,8575,1740
1,3,2,68614,6771,5810,1215
1,8,NULL,78879,4254,5050,2040
1,2,NULL,77800,11569,7825,1623
1,7,1,71520,3322,3700,1455
1,6,1,70230,6827,8225,1103
1,5,2,85765,4589,4000,1243
1,7,1,69880,3444,4200,1125
1,6,2,99920,4568,3900,2651
1,4,2,88664,11289,6410,853
1,6,NULL,86828,5266,4150,894
1,3,NULL,47651,4758,4650,482
1,6,1,88984,3615,4200,1023
1,5,NULL,66718,7211,6810,630
1,4,1,68055,6311,5910,1411
1,5,1,89264,4310,3700,1243
1,5,1,70100,9463,8725,2976
1,4,NULL,89741,6472,5410,1633
1,4,1,61449,11718,9835,1020
1,5,1,81991,4319,4200,1503
1,7,2,89232,2306,3700,2063
1,4,2,72843,3970,4200,686
1,6,1,97382,3555,3900,1209
1,5,2,80838,4487,5000,1633
1,3,2,37993,5981,6010,582
1,2,NULL,45913,7146,5100,482
1,4,1,64148,9496,8930,1508
1,2,NULL,72208,8443,5915,920
1,4,NULL,73118,5789,5215,1623
1,8,1,95153,2706,3905,1641
1,5,1,79934,5181,5005,1974
1,6,1,89481,3348,3905,1543
1,4,NULL,90346,9892,7930,2062
1,5,NULL,83572,5586,6115,2152
1,3,NULL,52384,6909,7330,1583
1,8,2,28671,2715,3705,1421
1,6,1,79928,5686,6015,1338
1,4,NULL,77884,7347,7230,1155
1,4,NULL,80327,9460,9130,983
1,3,NULL,62303,9498,8030,1215
1,5,1,76662,8139,7630,1740
1,3,1,78957,10926,8730,1272
1,4,NULL,51917,5341,5215,1086
1,8,2,67393,3124,3705,1515
1,3,2,59545,8073,5715,920
1,5,NULL,51917,5372,5415,1086
1,5,NULL,47750,6644,5915,1046
1,4,1,88150,7042,6115,853
1,3,NULL,70921,10382,6215,1623
1,9,NULL,79612,2882,3605,1220
1,4,NULL,52617,4714,4805,505
1,5,1,74029,4798,5715,1155
1,3,2,61560,9693,7230,1020
1,5,1,65486,5812,6315,1313
1,6,2,65967,7430,7630,728
1,7,NULL,82312,4496,4205,1543
1,4,1,68144,8429,6715,1703
1,8,2,72401,4152,5215,1689
1,2,2,56469,8309,7850,754
1,3,NULL,69303,6545,5945,1215
1,6,NULL,78491,6936,7450,1740
1,4,2,80687,4671,5745,853
1,4,NULL,56896,5957,5945,505
1,5,1,83303,5545,5745,853
1,5,1,80287,6451,5845,1503
1,5,1,68265,8608,7450,1313
1,6,1,74413,4856,5945,1155
1,4,NULL,70980,4878,5945,1155
1,3,NULL,87553,5588,3330,1763
1,4,1,68262,5301,3900,825
1,5,2,80350,4141,3190,983
1,6,1,57196,5049,4100,1966
1,4,1,71168,4711,4200,686
1,7,1,56159,3401,4000,1054
1,6,1,72042,8420,7230,1689
1,5,NULL,73871,3529,3835,686
1,4,NULL,72242,4719,4715,1155
1,8,NULL,72864,1905,3540,4922
1,7,NULL,75371,4491,5705,1923
1,6,NULL,80440,4596,4645,2322
1,4,2,50505,1521,4960,1251
1,6,NULL,58233,5600,6280,1966
1,4,NULL,63178,4918,3485,1020
1,3,2,57562,7949,6025,837
1,2,NULL,47362,6367,5655,482
1,3,2,74892,5739,5110,569
1,7,1,88533,4169,4000,2322
1,6,2,84022,4423,4315,2063
1,3,NULL,76358,10181,6385,686
1,4,NULL,67953,5198,6080,728
1,4,NULL,74250,5803,5575,1155
1,5,2,75640,4048,4415,803
1,5,NULL,77126,5323,6285,1974
1,4,NULL,83454,12494,10775,1243
1,5,1,59089,5241,4215,671
1,7,2,97370,3354,4160,2218
1,6,2,57139,2919,4160,1220
1,6,1,91541,9578,8250,2218
1,3,NULL,72576,10806,7445,1506
1,4,NULL,73386,10567,7950,1740
1,4,1,95037,5309,3805,1341
1,2,NULL,31783,6586,5120,462
1,4,2,58932,4870,3705,505
1,5,2,71362,5830,4315,1155
1,3,NULL,69817,6508,5225,1215
1,3,NULL,58942,6796,5730,671
1,8,NULL,97722,5499,3805,2939
1,5,NULL,88293,12619,10270,1763
1,2,NULL,73822,18427,10570,1623
1,4,NULL,60325,4549,3805,533
1,3,NULL,70561,7426,6030,569
1,6,NULL,79690,5574,5525,1689
1,4,NULL,84458,4245,4215,723
1,6,NULL,66645,5823,7245,1320
1,5,NULL,77978,5830,5730,1038
1,4,2,77127,5234,4515,1974
1,3,NULL,45972,9778,8450,482
1,7,1,64564,5023,5525,1028
1,5,1,73376,9858,8855,1038
1,5,1,95853,7975,8050,1918
1,6,NULL,86685,4406,4820,5392
1,5,NULL,81948,2720,4215,1633
1,4,2,69880,6409,6635,1703
1,2,2,57296,6339,5525,505
1,4,1,72311,6029,6535,920
1,4,1,83096,5990,5875,1373
1,4,1,55939,4901,4720,920
1,2,NULL,58966,4733,4720,505
1,5,NULL,52233,4986,6130,1086
1,4,2,68510,6682,7345,1215
1,3,NULL,54990,10229,8050,1003
1,5,NULL,84541,4931,5240,1243
1,4,1,78156,14555,9370,1974
1,6,1,79928,8222,9415,1974
1,9,NULL,65137,3304,4120,2198
1,7,1,83537,8823,9570,2063
1,7,NULL,75216,5682,7055,2157
1,2,NULL,77311,7013,5745,569
1,3,NULL,82610,13100,7260,1763
1,5,NULL,84541,5158,4935,1243
1,6,NULL,74364,8138,8565,1389
1,7,NULL,73624,7832,7965,2391
1,7,1,56252,5862,6995,971
1,4,NULL,60404,5373,4835,533
1,6,1,80111,7619,6250,2022
1,7,NULL,78887,9312,9470,1338
1,6,NULL,75899,3956,4735,803
1,6,1,89941,9382,10280,1243
1,6,NULL,89930,9352,10280,1243
1,7,1,88381,4449,4120,1543
1,5,NULL,89302,5330,6695,723
1,4,NULL,89484,4268,3920,853
1,5,2,73404,5285,6250,569
1,4,NULL,77378,5815,5440,1155
1,3,NULL,63919,5212,5440,533
1,4,NULL,57185,5663,6145,505
1,5,1,96595,8760,8265,1630
1,5,1,79276,8327,7660,1155
1,2,2,76909,12773,11050,569
1,6,NULL,80387,8992,8050,1803
1,6,NULL,89671,9055,10360,1283
1,4,2,71004,6298,5390,803
1,2,2,70486,7992,5290,803
1,5,1,93882,7029,4200,1918
1,5,NULL,72961,9761,7800,803
1,4,NULL,87743,5967,5080,2152
1,4,1,77029,4958,4480,920
1,6,2,82782,3377,4580,1023
1,4,1,70853,13421,11010,1623
1,5,1,89014,10432,10960,2022
1,2,2,51306,6397,4580,671
1,5,NULL,65012,4873,5990,533
1,5,1,80032,6292,5490,1373
1,4,NULL,78355,5885,5240,1974
1,6,1,60226,3764,5030,2003
1,5,2,73604,8517,9625,1506
1,6,NULL,89273,12055,10225,1503
1,5,NULL,57060,3902,4945,754
1,5,2,66725,8292,7865,630
1,5,1,94379,9653,7965,1630
1,5,2,76062,6573,6005,1155
1,4,NULL,58251,8234,7215,837
1,7,1,74816,3721,5045,1455
1,4,NULL,77230,7637,7865,1506
1,3,2,94908,8189,6405,1053
1,5,2,71293,4511,4195,803
1,6,2,78837,5118,5205,1038
1,8,NULL,75855,4756,7105,869
1,4,NULL,81794,4888,4645,853
1,2,NULL,76477,14573,8315,803
1,4,NULL,48629,6554,5415,482
1,4,NULL,75810,8788,6595,1623
1,6,NULL,90261,6943,5815,1918
1,5,NULL,54401,8289,8325,505
1,9,NULL,97469,6949,7625,1497
1,5,NULL,88299,9824,7830,1633
1,5,2,61143,4932,5365,728
1,5,NULL,78946,3670,3855,803
1,3,NULL,58212,4979,5475,505
1,4,NULL,60190,4808,4550,1898
1,4,1,68628,4719,4200,1020
1,5,1,90706,4819,3600,1774
1,5,2,84148,4058,4100,723
1,5,2,78795,5235,5300,1974
1,4,NULL,65058,5394,6400,1411
1,6,NULL,71759,5982,6100,869
1,6,NULL,71502,4850,4655,1155
1,5,3,77527,8157,7980,1272
1,8,NULL,88389,3624,4755,5392
1,7,1,92297,3659,4205,1641
1,6,1,91909,4476,5005,2639
1,6,1,52335,8797,7065,505
1,8,1,90381,4027,4205,1641
1,7,1,87612,3408,4905,1543
1,6,1,86322,5907,5915,1373
1,7,1,96114,3886,3805,1930
1,6,1,74395,3703,5005,686
1,5,1,86319,7280,7730,723
1,9,3,83092,3503,5005,1803
1,3,NULL,69559,7559,7380,825
1,3,2,83256,8281,7730,1243
1,3,2,97361,6722,5005,1630
1,7,1,77526,4108,5215,1455
1,5,1,67981,6249,6715,1215
1,7,1,95832,5212,5415,1930
1,5,NULL,84344,8903,8480,1893
1,3,2,76177,6915,5665,803
1,8,1,84148,2938,5215,1283
1,4,2,72913,6990,6915,1038
1,7,1,90874,3722,4405,2651
1,5,2,109260,4876,3905,1130
1,5,2,100911,4724,3705,1130
1,4,NULL,69695,5105,5415,1020
1,7,1,95217,6039,4005,2218
1,4,1,76221,10514,6215,1740
1,7,2,89771,2777,4055,1023
1,7,1,91217,3426,3705,2939
1,3,1,84110,8230,5415,594
1,4,2,86775,5397,5365,1503
1,8,1,98828,3416,5215,1353
1,7,1,92263,4631,5005,1209
1,5,1,77455,6872,4405,1623
1,5,2,86677,4125,4205,983
1,5,1,97870,4542,4355,1341
1,7,NULL,78824,3591,4505,1806
1,6,NULL,105313,4198,3205,1450
1,6,2,83794,4909,3205,594
1,8,1,88998,2948,4405,1803
1,6,3,103834,4179,4105,2891
1,3,2,54071,6824,5350,1086
1,6,2,72121,4653,4100,1689
1,5,1,83487,3996,4200,853
1,6,1,82291,4996,5500,2452
1,5,1,50992,7186,6300,1086
1,6,1,87922,4678,4000,5392
1,4,1,70495,5848,4250,1155
1,6,1,47931,6055,7050,923
1,3,NULL,53967,12394,8850,1086
1,4,1,75134,6674,8950,1155
1,5,1,69279,5101,5250,1898
1,5,1,87770,4342,4050,1243
1,4,NULL,69843,5171,5350,825
1,5,NULL,63063,6853,6850,728
1,7,1,75707,3460,4750,4922
1,8,1,91357,3737,4200,2651
1,5,NULL,71622,8235,6850,1389
1,3,NULL,73465,11295,7150,1272
1,6,1,87026,5983,4150,1803
1,3,NULL,56934,5571,5850,505
1,3,NULL,66751,9808,7550,1703
1,5,1,99648,NULL,3550,1341
1,6,NULL,50600,4568,4250,1717
1,8,NULL,92763,3514,3250,1353
1,4,1,82223,6312,4250,1763
1,7,NULL,61273,2610,4650,1320
1,5,NULL,83570,6346,5800,2412
1,6,1,80475,9556,9250,1413
1,4,1,68159,7275,6855,825
1,6,1,90254,3077,4200,1641
1,6,1,69569,8860,7350,2003
1,3,NULL,51231,12525,9450,1086
1,3,1,80288,13101,8350,1893
1,6,1,75735,9556,10050,1338
1,5,NULL,91322,4128,3550,1341
1,4,1,79963,9491,8000,1506
1,2,NULL,45469,8368,6700,623
1,2,3,88442,14044,10300,594
1,4,1,107091,6516,3700,1770
1,3,NULL,56856,4973,5200,505
1,3,NULL,63210,6569,5200,1215
1,3,2,81855,11111,8000,1633
1,5,1,79412,5031,4950,1272
1,1,2,76679,10184,7100,1974
1,4,NULL,77844,10335,8400,1857
1,6,NULL,76333,3337,3750,986
1,3,NULL,86367,11530,9000,594
1,6,1,84941,7924,10000,1413
1,6,2,70866,5106,4100,1923
1,4,2,84781,5496,4400,1503
1,4,2,84811,4823,3500,983
1,6,NULL,76962,9855,10300,1338
1,2,NULL,52669,11063,8200,1086
1,6,1,64898,5542,6700,2003
1,3,NULL,76165,6099,5100,1155
1,8,2,77407,3107,3200,1923
1,5,2,89216,4987,4800,2152
1,2,NULL,72128,8922,8000,1974
1,4,2,63717,3476,4300,533
1,3,NULL,62748,6355,5300,1215
1,2,NULL,68426,10175,7300,1020
1,3,NULL,53132,5228,6000,505
1,2,2,46357,6390,6800,975
1,7,NULL,81794,3874,3400,2063
1,3,2,80960,6375,4900,1243
1,8,1,96637,2585,4115,5913
1,2,2,60074,6134,5700,533
1,4,NULL,74151,8937,6600,1506
1,8,1,45234,3055,4200,993
1,4,1,79315,6077,5400,1623
1,5,1,52106,4376,4500,754
1,7,1,56300,4156,4900,1220
1,8,1,82944,2640,3600,2322
1,5,NULL,65078,8897,8500,728
1,5,NULL,86889,5544,5200,594
1,6,NULL,72191,8356,7100,569
1,8,NULL,79576,3290,3900,869
1,6,1,73291,3802,4100,1155
1,4,NULL,50227,7933,7500,1003
1,6,1,87008,7756,6900,1503
1,7,1,90026,9818,7900,1209
1,5,1,75513,10419,9100,1974
1,9,1,95558,3122,3700,1641
1,9,1,86483,7649,8300,2063
1,7,NULL,59425,7813,8700,1137
1,8,1,64822,5324,6100,1028
1,7,NULL,59072,4653,5100,1469
1,7,1,64554,3721,5300,1320
1,5,2,60554,5590,6200,1703
1,9,1,63377,6557,8300,1223
1,3,2,73963,7034,6400,1389
1,6,2,62990,6694,8300,1020
1,6,1,78992,7961,8300,1155
1,6,2,60522,4563,5900,1215
