VehicleAge,VehBCost,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,WarrantyCost,IsBadBuy
2,6435,1,12628,6487,462,0
6,9440,1,78825,7924,1338,1
2,7445,1,59783,9140,1251,1
3,5815,2,60837,6977,533,0
5,4835,1,94851,6095,1918,1
5,5200,1,93878,5712,620,1
9,6650,1,95469,4638,1497,1
4,7295,1,62728,7004,1313,1
4,6800,1,73876,10775,569,0
7,9015,1,61541,7559,1808,0
1,6700,2,46802,8513,693,0
4,5985,2,69413,5429,1411,0
4,7730,1,77840,8220,1272,0
2,5300,2,57481,6277,1086,1
8,5180,1,70839,5571,1689,0
6,5380,1,74267,5476,1506,1
4,5995,2,70076,6266,920,1
4,10700,1,92674,12269,1630,1
1,8300,2,49523,9044,834,0
4,10590,1,81495,13846,1893,1
8,4995,2,79247,2799,869,0
7,6565,1,78460,4543,1689,1
8,3735,2,77371,2938,869,1
3,6180,2,73710,8170,803,0
3,4225,3,71569,6997,569,1
5,9630,1,62897,7375,1215,1
6,4535,1,77571,3214,1155,1
3,6105,1,82437,8550,2152,1
6,6000,2,66313,3744,1020,1
3,6990,2,73891,9027,1389,0
9,4200,2,69709,3157,1515,0
3,6490,1,72840,8003,2091,1
7,6930,1,36017,4554,762,0
4,7025,1,78107,7852,920,0
4,4065,1,88515,7438,1373,0
3,5190,1,74955,6324,920,1
3,5030,2,87561,5828,853,1
6,10200,1,82386,8422,1763,0
5,4700,1,83640,4303,723,1
3,5780,2,80612,7901,1633,1
6,7340,1,88854,8771,594,1
2,5805,1,63727,6390,1215,1
1,7700,2,52295,8545,920,1
2,8000,1,74251,13049,1272,0
8,7635,1,87620,5745,2452,1
5,8485,2,87383,7754,1503,0
5,10255,1,85783,11333,853,1
4,10135,1,72237,11560,1389,1
4,4810,1,50688,5217,754,0
1,9025,1,42308,9416,834,0
3,9400,1,90462,15057,2062,0
4,5300,2,56389,5734,920,0
3,5925,2,74385,9853,2091,0
3,6740,2,35246,7129,462,0
7,7965,1,73624,7832,2391,1
6,8280,1,88743,8495,894,0
7,4710,2,65567,4557,1613,1
3,5980,2,48545,5632,482,1
4,6955,1,80263,6741,1893,0
4,5800,2,65500,5912,1411,0
6,5985,1,88596,5401,983,0
7,4615,2,77894,3125,1455,0
3,6400,2,73963,7034,1389,1
7,7055,1,75216,5682,2157,1
4,5300,1,94786,5587,1341,1
3,4205,2,56708,6093,754,0
2,7220,1,66360,12452,1411,1
8,6360,1,97641,4435,1641,1
4,7255,1,89604,8513,2152,0
6,9045,1,95530,9052,1497,0
6,9670,2,69440,7995,1411,0
2,8685,2,46302,10915,975,0
1,6300,2,46052,7934,975,0
4,10715,1,74769,14733,1740,0
3,8540,2,61410,8617,1020,1
5,4100,1,77862,4031,686,1
4,8500,2,83691,8016,1503,0
5,3910,1,94564,4455,5613,1
5,8000,1,82206,9256,983,0
6,4160,1,91746,5646,1774,1
3,5355,2,79200,5863,803,0
3,10025,1,91991,13080,909,1
4,7360,2,77340,7958,803,1
3,8440,1,82769,15128,1243,1
5,5050,2,75899,5361,1389,1
8,3700,2,87392,3925,1283,0
5,6900,1,83040,8253,1763,0
4,6975,1,59508,7376,2700,1
3,6900,1,86970,7682,1633,0
3,5355,2,44395,6478,975,0
2,8245,1,59823,11404,920,0
4,8185,2,61224,10270,630,1
6,9105,1,87821,10791,1633,1
6,4400,2,77553,11471,1455,0
4,5000,2,85636,6478,1113,0
4,6800,2,80694,6902,594,0
5,4550,1,73912,6538,1155,1
3,7945,1,88590,15269,1503,1
8,6085,1,76184,7238,1220,1
2,5115,1,51671,7574,671,1
6,3690,1,92975,3732,5913,1
7,4705,2,72543,4135,1689,1
3,8375,1,72384,10281,1272,1
4,6185,1,57948,5785,671,1
8,4240,1,96566,3287,1641,1
3,8500,2,73115,10028,1038,0
6,4300,1,82629,5173,1243,0
4,5330,2,75675,5426,1389,1
4,10300,1,90027,12674,1197,1
7,5055,1,92288,3707,1209,0
8,5395,2,81238,5007,2712,0
4,4350,1,86244,6299,853,1
4,7225,1,89658,10061,1763,0
6,7060,1,59623,7308,588,0
5,5010,2,70775,6073,1155,0
3,7435,1,56008,9088,1500,0
6,5100,1,77190,3077,1455,1
6,5530,1,54961,4160,1169,0
5,5200,1,110318,6328,1749,1
2,6080,2,65505,7075,1215,0
3,9300,1,89633,12039,1503,0
4,5925,2,74242,6414,1389,0
4,5935,1,62833,6072,728,1
8,5860,2,82466,3521,2063,0
7,4875,2,86201,4235,2063,1
1,8525,2,44000,9079,834,0
4,8595,1,73169,7868,1389,0
4,6700,1,66586,6210,1801,1
4,3740,1,74375,3974,1155,0
4,4650,2,90592,5560,1630,0
5,5550,1,98442,5807,620,0
5,5950,2,67987,4082,1020,0
6,5955,1,84442,6686,594,1
7,8995,1,70759,7298,869,0
3,7035,1,87058,12507,1373,0
4,5825,1,88187,6346,1763,0
7,4685,1,33990,3147,1062,1
6,6155,1,61904,5011,1711,0
3,5915,2,69072,7312,728,0
8,5215,1,98828,3416,1353,1
3,7005,2,74065,8307,1974,0
6,5005,1,91909,4476,2639,1
4,4960,1,49696,3804,482,1
2,7900,2,56042,8073,920,0
3,11826.16,1,50751,10847,1086,1
8,8775,1,96084,6989,2218,1
4,4210,2,66621,4397,1020,0
4,10085,1,84492,12684,2022,0
2,6235,1,55250,6290,1086,1
6,6130,1,82693,7627,894,1
4,4400,2,64697,3857,728,1
8,4640,3,90635,3928,1930,1
6,6565,1,74316,6445,569,0
5,8445,1,86386,6309,1373,1
5,9440,1,89086,10000,1893,0
6,8150,1,76819,6670,1155,0
5,5005,1,79934,5181,1974,1
5,7200,1,80640,0,853,1
4,6255,1,70277,7540,569,1
2,8000,2,76078,8460,1974,0
4,5500,1,98903,5825,1485,0
4,5800,2,70269,7374,1272,0
3,5700,2,75421,7709,1038,0
4,4890,1,65554,5083,1020,0
5,5735,1,74177,4267,1155,1
5,4975,1,89232,4624,1243,1
3,7750,1,64975,9870,923,1
7,4205,2,60538,3628,1515,0
4,10300,1,90027,12674,1197,1
6,6515,1,66173,4630,930,1
2,8445,2,40393,7106,482,0
9,5000,1,75817,2877,2274,1
4,3940,2,54899,5711,1251,1
5,7100,1,83615,6539,723,1
4,6845,2,74009,8164,1623,1
6,5940,1,67125,4841,728,1
3,6735,2,59783,6777,671,0
3,8620,1,79968,11137,1155,0
5,5770,1,70768,6903,1506,1
3,7995,2,75142,9977,686,0
7,4475,1,86589,4551,2712,1
4,4195,1,65940,5711,825,1
5,4775,2,82783,3629,853,1
4,5085,1,66817,5373,533,1
6,7800,1,82654,6105,1543,0
5,3410,2,94575,5529,1341,1
4,9300,1,89497,12561,2152,0
3,8335,1,84344,10923,1243,0
3,5530,1,67608,5788,533,0
5,8305,1,77945,10006,1740,1
6,6325,1,79215,5327,1689,0
2,7835,1,57297,9332,1500,1
5,9625,1,90672,9148,1918,1
2,6500,2,72182,7600,1038,0
2,7845,1,85355,11318,1633,0
6,5275,2,50721,4525,505,1
4,8200,2,80056,10092,1243,0
3,8035,1,74667,14180,1506,0
7,6800,1,62049,5849,2003,0
5,6400,1,65606,4991,1508,1
8,4980,2,79964,4499,1923,0
5,11285,1,93796,15427,909,1
1,6400,2,45113,7737,975,0
3,8280,1,83947,14303,5092,1
7,4330,2,68886,4057,1320,1
2,7200,2,50619,8309,754,1
4,6015,2,64409,8945,1411,0
5,5310,1,86559,5677,5092,0
6,8210,1,68108,8221,1215,1
4,7930,2,89215,10332,1373,0
3,7295,2,75399,7856,920,1
4,9525,1,67234,10810,1215,1
4,7830,1,51094,7828,1500,0
1,6800,2,51981,7500,754,0
3,7085,2,54713,9078,671,0
2,7755,2,81973,8721,2152,0
4,7285,1,54705,7648,671,1
2,7235,2,51988,8168,754,0
3,6205,1,74320,8681,1272,0
7,3890,2,77258,3400,1689,1
3,6125,2,51136,6774,1086,1
1,8925,2,42455,10345,834,0
5,5450,2,59719,3978,505,0
7,3955,2,76977,2720,869,0
4,5285,2,79069,5437,1389,1
4,9525,1,78640,11498,1389,1
5,3975,1,75156,2651,686,1
5,6000,1,77265,4779,569,1
3,8025,2,45092,8131,1328,0
2,9300,1,60269,8057,1215,0
6,6250,1,80111,7619,2022,1
5,9435,1,71912,5597,920,0
6,8685,1,83649,8341,2152,0
3,5870,2,49223,6852,623,0
3,5275,2,89750,7051,2152,1
4,7265,2,87723,8784,723,1
9,3865,1,81038,2945,1283,1
3,4550,2,95816,7618,909,1
5,5555,1,78155,5108,1974,1
5,10650,1,75964,11367,1272,0
4,8400,1,83176,10008,983,1
4,3620,2,73326,3687,803,1
4,9735,1,81502,13485,983,0
4,5530,2,81588,6383,853,1
8,3160,1,72722,3531,1455,1
5,6670,1,64895,6715,728,1
8,2870,1,99831,3427,5913,1
5,6405,2,86449,5883,1763,0
6,11255,1,82489,11542,853,1
5,6205,1,57388,7446,671,1
7,4145,1,77840,3071,1455,1
6,6695,2,70211,6272,3967,0
4,6300,1,88996,7912,1633,1
4,4630,1,65251,4328,728,0
1,7800,2,51152,8545,920,1
3,11320,1,73547,15247,1740,0
4,5215,1,81443,5706,1243,0
8,6360,1,78987,5428,2040,1
7,6980,1,86541,6305,1543,1
5,3700,1,75125,4580,920,0
1,6300,2,50912,6949,1086,1
2,6840,1,68701,8971,1703,1
5,6015,1,67694,6046,1411,0
4,6215,1,76221,10514,1740,1
7,5200,2,89852,5542,5392,0
4,7285,1,74717,7359,1974,1
3,9275,2,65158,10579,1215,0
3,8200,1,47555,9784,905,1
6,5050,2,89197,4073,5092,0
6,7725,1,83972,6794,2193,0
4,4890,1,64675,5217,1215,0
4,5750,1,64274,4294,728,0
7,2700,2,70742,3554,1103,0
1,7000,2,51087,8600,505,0
3,6100,2,75004,7547,1506,0
4,5575,2,48334,5634,553,1
5,5955,1,59664,5738,754,0
5,7095,1,62887,9592,1606,0
4,8400,2,73949,9282,1389,1
5,4900,1,75885,5689,1623,1
6,6665,1,89306,6912,2193,1
5,9605,1,89181,7567,594,0
2,5950,1,65773,6556,1215,1
6,7800,1,75095,7984,1155,1
5,7600,1,86118,8720,1893,0
2,5550,1,64242,6487,533,0
2,7910,1,82063,10948,1633,0
2,8870,2,55413,8779,920,0
5,9600,1,69513,9200,1215,1
5,6310,1,61966,6620,1703,1
2,8000,1,81336,12664,1633,1
6,5700,2,88415,5841,894,1
7,6690,1,63005,5731,1028,1
5,5180,1,78908,5083,1506,1
3,4665,1,75034,7698,569,0
8,3640,1,83663,1308,1803,1
3,7740,2,79536,10463,686,0
1,8500,2,88867,11676,2152,0
3,8280,2,77691,10622,1389,0
5,8700,1,69104,9139,1215,0
6,8385,1,56904,6892,588,0
6,3880,2,78232,3596,2157,1
4,9295,1,45003,9400,623,1
6,6890,1,73719,8466,1103,1
7,7630,1,86544,7305,3035,0
3,5265,2,33337,6068,462,0
3,6300,2,51854,6461,1086,0
5,3610,2,80062,5313,1243,1
3,6980,1,67980,9362,728,1
3,6170,2,73162,6438,803,0
3,9180,1,66724,15069,1118,1
4,5635,2,85514,6496,1113,1
5,7570,1,50376,6776,671,0
8,6560,1,83326,6318,1803,0
4,4230,1,91255,6971,5613,1
5,4820,1,75113,4962,1389,0
2,7000,1,57558,8028,671,1
5,6970,1,72616,8156,1389,1
4,8375,2,70690,9091,803,0
8,4680,1,74006,2392,1103,0
2,5500,2,46247,5954,482,1
3,5920,2,53677,6675,1086,0
8,4210,1,61097,3037,1125,1
8,5995,1,64938,5823,833,1
3,9400.62,1,47861,19080,764,1
6,8675,1,69799,7034,1711,1
4,6190,1,82707,9567,1503,1
4,5300,2,64126,4355,825,0
2,7400,2,51898,9772,754,0
8,5420,2,92624,4425,1065,0
9,6540,2,73453,3389,1923,0
1,7200,2,31784,7806,882,0
4,4200,1,77090,3876,1155,1
3,7405,1,71370,12556,1389,0
1,7500,2,52589,8419,920,1
6,3700,2,93314,3663,2074,1
3,7730,2,70452,8265,1974,0
3,8295,1,74350,8774,1974,0
3,7750,1,61030,9088,1703,0
7,7070,1,75216,5269,2391,1
6,4100,2,83786,4653,1803,1
2,8500,1,81270,10794,2152,0
4,6185,2,87642,5850,2152,1
1,7570,1,78188,12400,1974,0
5,5425,1,90336,4529,1341,0
6,5440,2,78043,4534,803,0
4,6370,2,40809,6699,975,1
6,4860,1,76965,3662,1220,1
9,5625,1,79335,4813,1923,1
3,9655,1,86510,17625,1893,1
4,5065,2,62143,4513,1411,0
2,6200,2,53830,7898,754,0
5,10275,1,78165,10603,1038,1
4,8310,2,77867,10178,686,1
4,5425,2,58602,5728,671,1
2,8000,1,59507,10378,1003,0
5,4235,1,93074,5427,2639,1
3,6825,2,38209,5843,462,0
4,5800,1,42554,6760,623,0
9,4450,2,81523,3942,894,1
3,7195,1,89025,9375,983,1
2,7310,1,75650,12352,1506,0
4,6000,2,95096,8038,2351,0
2,7210,2,86115,13155,1763,1
4,4610,1,71995,5171,920,0
5,10635,1,93033,15532,2062,0
5,8055,1,87379,9152,1503,1
7,6100,2,51772,6102,3676,1
3,5405,1,67413,6500,1020,1
5,5510,1,57151,3579,920,0
3,6455,2,78336,7865,1038,0
4,5095,1,83281,5871,1243,0
4,6500,2,59015,7415,1086,0
4,5870,2,57613,4089,505,0
4,5535,1,73161,6313,803,0
7,5500,2,86997,5293,1283,1
7,3925,2,94848,4080,1353,1
6,5235,2,85369,5994,1503,0
4,8950,1,75134,6674,1155,1
4,4400,1,56032,4554,588,0
3,5025,1,69645,6117,1215,1
3,7860,1,89062,9080,853,0
4,8335,1,73040,8983,1389,1
8,3135,2,44404,2896,1346,1
4,5600,1,66159,6478,923,0
4,6965,1,78537,7635,803,0
3,6970,2,68426,7780,825,1
8,3100,1,91061,3082,1641,0
3,5500,1,49951,6132,482,1
2,6730,1,68059,7582,923,0
4,6700,1,98565,7998,1053,0
9,5335,1,63425,3331,1906,0
3,7580,1,76548,9562,1974,1
5,7305,2,88869,6302,594,1
4,8285,2,98789,10882,1341,1
1,8200,2,38452,9044,762,0
5,5900,1,88940,4101,1243,0
6,4800,2,59508,5506,805,0
6,3300,2,87956,2853,983,0
6,5500,2,61942,3950,630,0
4,8060,1,84124,7999,2152,1
3,6030,1,74389,9135,803,1
4,6565,2,41092,6007,623,0
4,5630,2,68755,5794,728,1
4,9045,1,81625,9544,1893,0
3,8415,1,74672,10999,920,1
3,9330,1,76680,14882,1389,1
6,6040,1,78357,7296,1506,1
3,5510,2,59664,6594,1086,1
9,5185,1,85387,4148,1283,1
6,5525,1,79690,5574,1689,1
2,7800,2,76817,10296,1389,1
7,4800,1,88820,3790,2322,1
3,4175,2,81279,5569,594,0
3,6455,1,79622,7472,1623,0
4,6000,2,53862,7409,1086,0
2,7900,1,86238,10780,2152,0
4,8200,2,77406,8618,686,0
6,4735,3,67479,4372,1020,1
2,8290,1,88490,13162,853,0
6,4275,2,53562,4185,1220,0
3,6325,2,60109,7617,533,0
7,7525,1,83246,7504,1543,1
6,7910,1,66294,6404,2101,1
7,5905,1,43911,7666,1628,0
6,3810,2,85185,3728,1803,1
2,7300,1,45089,8543,693,1
6,6390,1,80155,6865,2582,1
5,10010,1,75575,8048,1155,0
6,6370,1,88472,7097,1243,1
7,6325,1,70696,7657,1103,1
5,3965,2,65699,3523,630,1
4,10200,1,78598,6911,1155,0
4,4565,1,39917,5471,882,1
2,6025,2,53753,7048,1086,0
3,6170,2,47599,6947,482,0
3,6280,2,95017,8255,1918,0
4,9400,1,65766,11396,1118,0
4,6600,1,55172,9565,754,1
3,9295,1,84724,13712,1503,1
5,5070,2,56661,3886,671,1
7,4310,1,92688,4499,1930,1
4,6410,2,88664,11289,853,1
4,6735,1,85707,10467,2282,1
5,10195,1,76101,10628,803,1
3,7440,2,75655,10824,686,0
4,6000,2,75284,6856,803,0
4,4175,2,64203,4068,825,1
5,9750,1,66708,9388,1118,0
6,7380,1,89600,7945,1633,1
1,8900,2,43620,9587,834,0
3,8450,1,45972,9778,482,1
2,6700,1,49404,7705,623,1
5,8725,1,68771,7278,1020,1
3,4100,2,91319,7607,2495,0
6,4025,1,97591,4626,2651,1
5,5915,2,36472,5051,882,0
5,7210,1,88992,6843,1763,0
3,7600,2,78258,8375,569,0
5,4825,1,91035,4612,2639,1
4,4540,2,60277,5471,1215,0
5,7960,2,63542,6200,630,0
5,11335,1,67303,13600,1411,1
5,9525,1,97490,14689,1341,1
7,5910,1,85182,4248,894,1
6,4610,1,72135,4640,4922,1
1,6500,2,45095,7324,975,0
2,5900,2,65388,9164,1215,0
4,6100,2,72224,5637,1038,0
5,3300,2,92308,3405,1341,1
7,5005,1,92263,4631,1209,1
4,9935,2,58020,10428,1086,0
4,5720,2,59492,5865,671,1
6,6460,1,75339,5262,2274,0
5,4765,2,80969,4910,2152,0
9,2850,1,83736,3338,2322,0
3,8295,1,56297,10046,1169,0
1,8300,2,44992,9341,834,0
5,8400,1,88681,8832,1503,1
4,7100,1,45546,8399,623,0
3,7445,2,77622,8827,1974,0
5,5370,1,96020,4545,1341,1
8,5485,1,86688,5117,894,1
2,7500,1,51721,8168,754,1
5,4670,2,77084,4488,1389,1
5,6600,2,80431,7177,723,1
3,8400,2,69306,8282,1703,1
4,5200,2,63503,4715,728,0
5,4830,2,59701,4430,920,1
5,5170,1,81103,5728,1373,1
3,7770,2,74537,8437,1038,0
6,10780,1,79303,8482,1155,1
4,5730,2,66839,4876,1020,0
4,8145,2,70511,7438,803,0
4,5365,1,78003,6131,803,1
6,4730,1,51643,3798,1220,1
4,5405,2,56630,5737,1251,1
3,7300,2,76818,7895,2091,0
5,7285,1,88622,7760,723,1
9,6020,1,84799,4973,2193,1
4,5280,2,64456,5319,1215,0
5,7100,1,43795,6621,905,0
4,7495,2,72419,0,1389,1
4,7900,1,84689,10064,1243,0
6,9675,1,79072,11465,1623,0
5,5500,2,78860,6487,1623,0
1,7800,1,50051,9045,920,1
6,9050,1,97425,7989,1341,1
4,7680,1,59506,7813,1086,0
4,4480,2,65739,3773,728,0
8,2470,1,79048,2391,1220,1
4,5750,2,71845,6312,1623,1
3,5480,1,82651,6725,853,1
5,8625,2,67203,7126,630,0
5,4680,1,65325,4218,728,1
3,5500,1,71112,5107,1155,0
7,5015,1,79807,3801,1806,1
3,7780,2,74939,11003,1506,1
7,10800,1,88368,9706,1673,1
4,4175,1,98778,5627,1053,1
1,8545,2,39680,9178,702,0
2,7455,2,54493,9209,1500,1
9,7120,1,94952,6566,2218,1
3,5145,2,95444,9765,2351,0
3,7685,1,60584,12430,1313,0
4,8545,2,65190,8075,1215,0
8,3475,1,81480,1971,1543,1
8,5455,1,82388,5689,1153,1
4,6850,1,72681,9175,1623,0
3,5300,2,54316,6461,1086,0
4,5800,2,84495,0,1243,0
7,5150,1,60012,3694,1125,0
5,4420,2,67255,3928,1020,1
6,7685,1,61803,5182,930,0
5,8940,3,77700,9832,1623,1
3,8485,1,69930,12514,1313,1
4,4170,2,82197,4934,1243,1
2,8170,1,81509,14485,1633,1
6,3170,1,93068,3889,2506,1
3,5190,1,74955,6324,920,1
2,7210,2,86115,13155,1763,1
5,4600,1,53913,5019,920,0
7,7195,1,77973,5124,1455,1
2,7265,1,62337,9839,1118,1
3,4360,1,79461,5954,803,1
6,7860,1,83310,7386,723,0
3,4910,1,66773,5896,533,1
2,7685,1,61089,9727,1703,1
3,6925,2,61559,7229,533,0
5,4975,2,88015,5118,1763,0
2,5600,1,92593,9451,620,0
7,7585,3,82579,8543,1413,1
4,4900,2,69585,5601,1215,0
6,4975,1,81985,4634,5092,0
7,7500,1,85741,5293,1283,1
1,7745,2,51114,8448,920,0
5,4430,1,87816,3345,1243,1
8,4550,1,87987,3615,1803,1
1,7800,1,50051,9045,920,1
8,3195,1,78212,2290,1455,1
3,6015,1,70231,5913,803,1
5,6070,1,83820,6989,983,0
3,7635,1,71223,9980,1506,0
3,5405,1,67413,6500,1020,1
3,5600,2,64580,6461,1215,0
8,4835,1,86129,4107,1803,1
3,6250,2,66003,7428,825,1
5,7500,1,74257,9535,1155,1
8,7760,1,82353,6811,1283,0
4,10190,1,83796,12738,1113,1
1,7400,1,49989,10336,623,0
5,7400,2,79163,7872,3667,0
6,4990,1,73300,5406,4622,0
7,3100,2,81060,3326,1543,1
6,4765,1,92287,3476,909,1
1,6100,2,45832,7324,975,0
5,6650,1,79218,5574,1974,0
2,7230,1,70160,12515,1506,0
5,7395,2,87996,7008,723,0
3,6700,2,66846,8348,923,0
2,9460,1,66781,12662,630,0
6,9400,1,77247,9279,1220,1
6,8300,2,62990,6694,1020,1
4,4130,1,82873,6298,853,1
4,5935,1,86986,7173,983,1
4,6250,2,51232,5802,1086,0
2,8040,1,72305,14314,1623,0
1,9895,2,89080,10532,1243,0
5,7510,1,70222,8263,1389,0
3,7600,2,61153,8174,1118,0
5,9505,2,86919,10563,2152,1
5,4640,2,81053,4256,723,0
4,4930,2,49604,4842,834,0
2,6800,2,45354,8544,693,0
3,7885,1,81710,9650,1763,0
5,5375,1,52410,5290,671,1
4,6035,1,64432,3680,1020,1
8,2340,2,85560,3946,1803,0
8,3610,1,89803,3231,2452,0
8,5765,2,54791,4784,1966,0
1,6500,2,40648,6991,482,0
3,7195,2,74014,7670,1974,0
3,5630,2,57259,6062,754,1
3,8665,1,69036,13101,1508,1
5,4200,1,93882,7029,1918,1
3,11620,1,51926,12859,505,1
6,3660,2,61174,4428,1711,1
4,7060,1,64955,6741,1508,1
4,5110,2,51571,6173,671,1
5,6585,1,81711,6802,1763,1
4,7025,1,87360,6867,853,1
5,7530,1,85755,8128,2152,1
1,7380,2,60962,8393,728,1
4,3175,2,85557,5792,1243,1
7,2705,2,97224,2956,1641,1
6,5820,1,89543,5852,1543,0
5,8600,1,74533,7924,1155,1
3,8070,1,58445,11123,671,1
4,6200,1,69755,6416,728,1
7,4075,1,95098,3183,1353,0
6,10185,1,84753,8833,1243,0
3,7500,2,81088,9466,2152,0
2,7205,1,71857,10114,803,0
5,10010,1,86550,9349,1113,0
7,4010,2,65951,1891,1125,0
6,6245,1,49276,4717,1046,1
6,4200,1,88984,3615,1023,1
5,5200,1,93878,5712,620,1
5,9315,1,66854,8959,1703,0
7,7000,1,85475,6228,2063,0
5,6100,1,80737,4340,1113,0
2,4980,1,73371,6818,920,0
1,6800,1,51487,8366,754,1
4,6700,2,56553,6095,1251,0
2,5900,2,64653,7412,1215,1
4,7100,1,66987,10262,1313,0
2,6900,2,93405,8892,2351,0
6,7040,1,87211,6984,1023,0
3,7070,1,61264,7852,1703,0
3,7740,2,70931,8396,1974,0
6,3690,1,95258,4537,2651,1
4,4350,1,86244,6299,853,1
3,3795,2,57863,7824,920,1
4,11295,1,41379,11361,693,1
6,6875,1,76265,5986,1103,0
2,7900,1,65636,10167,825,1
1,8000,2,74368,10192,1974,0
1,8000,2,51257,9044,920,0
7,4795,1,74632,4274,2508,1
5,6025,2,75705,7120,569,0
4,4185,2,84379,3577,1243,0
7,4200,1,56333,5563,1966,1
3,7740,1,76420,10828,1272,0
5,4405,1,77455,6872,1623,1
6,5190,2,70737,4603,1389,1
5,4900,2,78803,4954,569,0
6,6375,2,76508,6407,920,1
3,10635,1,57282,15379,1251,1
6,10760,1,86915,10996,2063,0
5,7650,1,83334,8280,1503,1
6,6900,1,84323,6647,1283,0
6,11190,1,81647,12854,1633,1
3,8850,2,54154,11171,1086,1
1,7342,2,43570,10118,482,0
4,5195,2,62930,6100,1313,0
3,6490,2,69241,6662,923,0
2,7485,1,79488,8298,1974,1
3,5240,1,62864,6569,1215,1
5,4245,1,91409,5651,1053,1
6,5935,1,68529,4027,1028,1
7,4875,2,86201,4235,2063,1
6,4175,1,69684,4462,1906,1
7,5680,1,86689,5528,1543,0
7,3360,1,98465,3317,1930,1
3,9510,2,74234,12409,1389,0
9,5850,2,80436,3359,1023,1
7,7325,1,92759,6124,2651,0
5,7300,1,88765,6765,1243,1
5,6865,1,70245,7599,1155,1
5,6340,1,62053,5811,1508,1
2,10150,2,61808,11189,1215,1
7,3910,1,80205,3947,1283,1
3,6215,1,70921,10382,1623,1
5,3135,1,67937,3309,825,1
5,8685,1,72640,7874,1155,1
8,4215,2,47157,3082,1557,1
3,4310,1,75506,6051,1272,1
5,5100,2,66188,5593,728,1
2,7300,1,81884,12352,1633,1
6,4205,2,95436,5037,1918,1
8,5450,1,65528,5573,2003,0
5,8300,1,70950,8519,1974,1
2,7165,1,58698,8543,1500,0
3,8625,2,78731,10782,1389,1
7,3975,1,90553,3573,1065,1
3,6550,2,78247,7794,920,0
3,5625,2,43280,5775,975,0
4,3725,2,59755,4085,920,1
2,7285,2,79815,9817,1155,0
4,3600,2,95294,5792,1341,1
6,5210,1,66504,5656,1515,0
4,5760,1,90482,5206,1630,1
6,4060,1,95099,3763,1209,1
6,6700,2,63026,7663,1606,0
5,4175,1,90022,4980,1341,0
4,4250,1,82223,6312,1763,1
5,4000,1,90561,4636,1341,1
4,4940,2,82846,6545,1763,1
2,7515,1,83543,13162,853,0
4,5170,1,82832,10027,1243,0
6,4100,2,69499,4618,4210,0
7,5210,1,76327,3661,1103,1
6,7660,1,76983,7324,1155,1
6,3720,2,48649,3341,993,1
7,6900,1,85512,5986,1803,1
3,5575,2,34647,5569,462,0
1,8330,2,80741,11456,2152,0
8,8130,1,63344,6347,1125,0
6,3710,2,92832,4283,2651,0
7,5900,1,86906,0,2322,0
5,5845,1,65327,5255,728,1
5,6540,1,77686,0,803,1
5,8310,1,89149,11516,853,1
5,8650,1,82713,8289,1503,1
3,9575,1,83861,12047,1503,1
3,6360,1,64509,1,825,1
2,6400,2,33914,7315,462,0
2,8000,2,62848,9827,1703,0
7,5000,1,77314,4659,2508,1
5,8090,2,80551,10471,983,0
5,9565,1,67251,10066,1508,1
7,4145,1,77840,3071,1455,1
7,3375,1,80775,3667,1543,1
4,9970,2,97595,16051,2495,0
2,7100,1,50738,8609,754,1
4,7610,1,73252,5820,920,0
2,7500,2,93733,10063,2351,0
4,7240,1,66201,7827,1411,0
4,9215,1,87061,12273,853,0
5,4095,2,83788,3526,983,0
3,6720,2,49766,5951,623,1
3,6570,2,81699,8251,1763,0
4,9210,1,87400,11263,1893,1
3,8160,1,79987,11159,920,0
3,8140,1,60197,8605,1703,0
3,6800,2,79502,8032,2091,0
5,4200,1,69410,4256,1215,0
4,8600,1,59898,6978,1086,0
3,5800,2,84158,8170,1763,1
6,8065,1,82362,7604,594,0
3,5420,2,72302,5775,1389,1
2,7625,2,84088,8460,2152,0
5,4370,1,76579,1,920,1
4,7285,1,81073,7632,1503,1
3,8555,2,66241,8143,728,1
4,6800,1,77728,8879,1389,1
5,6900,1,77748,6543,686,0
4,4110,2,80846,6614,983,1
4,9280,1,85651,10498,1503,0
6,4200,1,90254,3077,1641,1
6,7395,1,78329,8839,1689,1
7,4195,1,81870,3999,1543,1
6,4115,1,77995,3632,1455,1
2,5800,1,48593,6710,623,1
6,7740,1,83869,7088,2582,1
6,4650,1,88192,3374,1503,0
4,4850,2,63891,6685,728,1
4,8050,1,79626,9741,1272,0
5,6500,1,87433,7197,1763,0
7,4485,1,79891,3581,2508,1
2,7300,1,45089,8543,693,1
5,9650,1,72736,9296,1389,1
6,6375,1,76571,6262,1974,1
3,9400,2,64743,10319,1215,0
4,8200,1,87160,8830,594,0
5,4660,2,71469,9794,1155,0
3,5110,2,63637,6544,1215,1
3,7870,1,77590,10222,1974,0
5,8200,1,89916,9364,1243,0
4,10415,1,68736,10858,1215,1
7,7120,1,89944,7063,2322,1
5,8905,1,38711,8281,882,1
4,7600,2,72239,7012,1389,1
6,7305,1,54603,5696,505,0
2,8500,2,52270,9201,920,0
4,6855,1,68159,7275,825,1
3,4185,1,62606,5425,728,0
1,7550,2,47773,8767,482,0
2,7870,1,79551,12150,1389,1
